ANO_ELEICAO_ANALISE,SG_UF,SG_UE,NM_UE,codigo_ibge_municipio,total_candidatos,candidatos_cristaos,eleitos_total,cristaos_eleitos,pct_cristaos,chance_eleicao_cristaos
2020,PE,24635,JOAQUIM NABUCO,2608206,67,2,11,1,0.029850746268656716,0.5
2020,PE,24651,JUPI,2608305,22,0,9,0,0.0,
2020,PE,24678,JUREMA,2608404,34,0,9,0,0.0,
2020,PE,24694,LAGOA DE ITAENGA,2608503,103,5,11,0,0.04854368932038835,0.0
2020,PE,24716,LAGOA DO OURO,2608602,48,1,9,0,0.020833333333333332,0.0
2020,PE,24732,LAGOA DOS GATOS,2608701,56,0,11,0,0.0,
2020,PE,24759,LAJEDO,2608800,95,2,13,0,0.021052631578947368,0.0
2020,PE,24775,LIMOEIRO,2608909,202,2,15,0,0.009900990099009901,0.0
2020,PE,24791,MACAPARANA,2609006,50,1,11,0,0.02,0.0
2020,PE,24813,MACHADOS,2609105,43,0,9,0,0.0,
2020,PE,24830,MARAIAL,2609204,85,1,9,0,0.011764705882352941,0.0
2020,PE,24856,MIRANDIBA,2609303,89,2,11,0,0.02247191011235955,0.0
2020,PE,24872,MORENO,2609402,222,8,11,0,0.036036036036036036,0.0
2020,PE,24899,NAZARÉ DA MATA,2609501,175,3,13,0,0.017142857142857144,0.0
2020,PE,24910,OLINDA,2609600,584,14,17,0,0.023972602739726026,0.0
2020,PE,24937,OROBÓ,2609709,63,0,11,0,0.0,
2020,PE,24953,OROCÓ,2609808,51,0,9,0,0.0,
2020,PE,24970,OURICURI,2609907,143,0,15,0,0.0,
2020,PE,24996,PALMARES,2610004,212,3,15,0,0.014150943396226415,0.0
2020,PE,25011,PALMEIRINA,2610103,62,1,9,0,0.016129032258064516,0.0
2020,PE,25038,PANELAS,2610202,38,0,11,0,0.0,
2020,PE,25054,PARANATAMA,2610301,48,1,9,0,0.020833333333333332,0.0
2020,PE,25070,PARNAMIRIM,2610400,31,2,11,1,0.06451612903225806,0.5
2020,PE,25097,PASSIRA,2610509,127,4,11,0,0.031496062992125984,0.0
2020,PE,25119,PAUDALHO,2610608,188,3,13,0,0.015957446808510637,0.0
2020,PE,25135,PAULISTA,2610707,553,13,15,0,0.023508137432188065,0.0
2020,PE,25151,PEDRA,2610806,39,1,11,0,0.02564102564102564,0.0
2020,PE,25178,PESQUEIRA,2610905,184,2,15,0,0.010869565217391304,0.0
2020,PE,25194,PETROLÂNDIA,2611002,161,3,11,0,0.018633540372670808,0.0
2020,PE,25216,PETROLINA,2611101,373,14,23,1,0.03753351206434316,0.07142857142857142
2020,PE,25232,POÇÃO,2611200,31,0,9,0,0.0,
2020,PE,25259,POMBOS,2611309,87,1,11,1,0.011494252873563218,1.0
2020,PE,25275,PRIMAVERA,2611408,60,1,9,0,0.016666666666666666,0.0
2020,PE,25291,QUIPAPÁ,2611507,77,0,11,0,0.0,
2020,PE,25313,RECIFE,2611606,896,24,39,2,0.026785714285714284,0.08333333333333333
2020,PE,25330,RIACHO DAS ALMAS,2611705,70,2,11,1,0.02857142857142857,0.5
2020,PE,25356,RIBEIRÃO,2611804,151,6,13,1,0.039735099337748346,0.16666666666666666
2020,PE,25372,RIO FORMOSO,2611903,119,3,11,0,0.025210084033613446,0.0
2020,PE,25399,SAIRÉ,2612000,33,1,9,1,0.030303030303030304,1.0
2020,PE,25410,SALGADINHO,2612109,20,0,9,0,0.0,
2020,PE,25437,SALGUEIRO,2612208,138,3,15,0,0.021739130434782608,0.0
2020,PE,25453,SALOÁ,2612307,51,1,11,0,0.0196078431372549,0.0
2020,PE,25470,SANHARÓ,2612406,45,1,11,0,0.022222222222222223,0.0
2020,PE,25496,SANTA CRUZ DO CAPIBARIBE,2612505,182,2,17,0,0.01098901098901099,0.0
2020,PE,25518,SANTA MARIA DA BOA VISTA,2612604,92,1,13,0,0.010869565217391304,0.0
2020,PE,25534,SANTA MARIA DO CAMBUCÁ,2612703,63,0,9,0,0.0,
2020,PE,25550,SANTA TEREZINHA,2612802,33,0,9,0,0.0,
2020,PE,25577,SÃO BENEDITO DO SUL,2612901,39,0,9,0,0.0,
2020,PE,25593,SÃO BENTO DO UNA,2613008,113,2,15,1,0.017699115044247787,0.5
2020,PE,25615,SÃO CAITANO,2613107,170,4,13,0,0.023529411764705882,0.0
2020,PE,25631,SÃO JOÃO,2613206,60,0,11,0,0.0,
2020,PE,25658,SÃO JOAQUIM DO MONTE,2613305,95,0,11,0,0.0,
2020,PE,25674,SÃO JOSÉ DA COROA GRANDE,2613404,130,0,11,0,0.0,
2020,PE,25690,SÃO JOSÉ DO BELMONTE,2613503,28,0,13,0,0.0,
2020,PE,25712,SÃO JOSÉ DO EGITO,2613602,69,2,13,1,0.028985507246376812,0.5
2020,PE,25739,SÃO LOURENÇO DA MATA,2613701,346,10,15,0,0.028901734104046242,0.0
2020,PE,25755,SÃO VICENTE FÉRRER,2613800,52,1,11,0,0.019230769230769232,0.0
2020,PE,25771,SERRA TALHADA,2613909,161,2,17,0,0.012422360248447204,0.0
2020,PE,25798,SERRITA,2614006,40,0,11,0,0.0,
2020,PE,25810,SERTÂNIA,2614105,60,1,13,0,0.016666666666666666,0.0
2020,PE,25836,SIRINHAÉM,2614204,154,1,11,0,0.006493506493506494,0.0
2020,PE,25852,MOREILÂNDIA,2614303,28,1,9,1,0.03571428571428571,1.0
2020,PE,25879,SOLIDÃO,2614402,16,0,9,0,0.0,
2020,PE,25895,SURUBIM,2614501,157,1,13,0,0.006369426751592357,0.0
2020,PE,25917,TABIRA,2614600,61,0,11,0,0.0,
2020,PE,25933,TACAIMBÓ,2614709,94,0,18,0,0.0,
2020,PE,25950,TACARATU,2614808,62,2,11,0,0.03225806451612903,0.0
2020,PE,25976,ITAMBÉ,2607653,95,2,13,0,0.021052631578947368,0.0
2020,PE,25992,TAQUARITINGA DO NORTE,2615003,77,1,11,1,0.012987012987012988,1.0
2020,PE,26018,TEREZINHA,2615102,24,0,9,0,0.0,
2020,PE,26034,TERRA NOVA,2615201,33,0,9,0,0.0,
2020,PE,26050,TIMBAÚBA,2615300,148,2,13,1,0.013513513513513514,0.5
2020,PE,26077,TORITAMA,2615409,105,1,13,0,0.009523809523809525,0.0
2020,PE,26093,TRACUNHAÉM,2615508,68,1,9,0,0.014705882352941176,0.0
2020,PE,26115,TRINDADE,2615607,56,2,13,0,0.03571428571428571,0.0
2020,PE,26131,TRIUNFO,2615706,46,0,11,0,0.0,
2020,PE,26158,TUPANATINGA,2615805,76,1,11,0,0.013157894736842105,0.0
2020,PE,26174,TUPARETAMA,2615904,34,0,9,0,0.0,
2020,PE,26190,VENTUROSA,2616001,34,1,11,0,0.029411764705882353,0.0
2020,PE,26212,VERDEJANTE,2616100,31,0,9,0,0.0,
2020,PE,26239,VERTENTES,2616209,44,0,9,0,0.0,
2020,PE,26255,VICÊNCIA,2616308,79,0,13,0,0.0,
2020,PE,26271,VITÓRIA DE SANTO ANTÃO,2616407,256,5,19,0,0.01953125,0.0
2020,PE,26298,CAMARAGIBE,2603454,468,14,13,0,0.029914529914529916,0.0
2020,PE,26310,ABREU E LIMA,2600054,247,5,11,0,0.020242914979757085,0.0
2020,PE,26336,ITAPISSUMA,2607752,71,2,11,0,0.028169014084507043,0.0
2020,PI,10006,BRASILEIRA,2201960,36,1,9,0,0.027777777777777776,0.0
2020,PI,10014,AGRICOLÂNDIA,2200103,18,0,9,0,0.0,
2020,PI,10022,ALEGRETE DO PIAUÍ,2200277,24,0,9,0,0.0,
2020,PI,10030,ÁGUA BRANCA,2200202,67,4,11,0,0.05970149253731343,0.0
2020,PI,10049,BAIXA GRANDE DO RIBEIRO,2201150,36,0,9,0,0.0,
2020,PI,10057,ALTO LONGÁ,2200301,33,0,9,0,0.0,
2020,PI,10065,BOM PRINCÍPIO DO PIAUÍ,2201919,68,0,9,0,0.0,
2020,PI,10073,ALTOS,2200400,96,4,13,0,0.041666666666666664,0.0
2020,PI,10081,BONFIM DO PIAUÍ,2201929,18,0,9,0,0.0,
2020,PI,10090,AMARANTE,2200509,86,3,11,0,0.03488372093023256,0.0
2020,PI,10103,BURITI DOS MONTES,2202026,28,0,9,0,0.0,
2020,PI,10111,ANGICAL DO PIAUÍ,2200608,36,3,9,2,0.08333333333333333,0.6666666666666666
2020,PI,10120,CABECEIRAS DO PIAUÍ,2202059,50,1,9,0,0.02,0.0
2020,PI,10138,ANÍSIO DE ABREU,2200707,24,0,9,0,0.0,
2020,PI,10146,CALDEIRÃO GRANDE DO PIAUÍ,2202091,19,0,9,0,0.0,
2020,PI,10154,ANTÔNIO ALMEIDA,2200806,27,0,9,0,0.0,
2020,PI,10162,CANAVIEIRA,2202251,40,0,9,0,0.0,
2020,PI,10170,AROAZES,2200905,31,1,9,0,0.03225806451612903,0.0
2020,PI,10189,COIVARAS,2202737,34,1,9,0,0.029411764705882353,0.0
2020,PI,10197,ARRAIAL,2201002,21,1,9,1,0.047619047619047616,1.0
2020,PI,10200,COLÔNIA DO GURGUÉIA,2202752,35,0,9,0,0.0,
2020,PI,10219,AVELINO LOPES,2201101,35,2,9,1,0.05714285714285714,0.5
2020,PI,10227,COLÔNIA DO PIAUÍ,2202778,26,0,9,0,0.0,
2020,PI,10235,BARRAS,2201200,120,3,13,1,0.025,0.3333333333333333
2020,PI,10243,CORONEL JOSÉ DIAS,2202851,22,0,9,0,0.0,
2020,PI,10251,BARREIRAS DO PIAUÍ,2201309,28,0,9,0,0.0,
2020,PI,10260,FARTURA DO PIAUÍ,2203750,30,0,9,0,0.0,
2020,PI,10278,BARRO DURO,2201408,49,4,9,1,0.08163265306122448,0.25
2020,PI,10286,JACOBINA DO PIAUÍ,2205151,18,0,9,0,0.0,
2020,PI,10294,BATALHA,2201507,62,0,11,0,0.0,
2020,PI,10308,JARDIM DO MULATO,2205250,27,2,9,1,0.07407407407407407,0.5
2020,PI,10316,BENEDITINOS,2201606,33,2,9,0,0.06060606060606061,0.0
2020,PI,10324,LAGOA ALEGRE,2205557,44,0,9,0,0.0,
2020,PI,10332,BERTOLÍNIA,2201705,36,1,9,1,0.027777777777777776,1.0
2020,PI,10340,LAGOA DO BARRO DO PIAUÍ,2205565,23,1,9,1,0.043478260869565216,1.0
2020,PI,10359,BOCAINA,2201804,20,1,9,0,0.05,0.0
2020,PI,10367,MARCOLÂNDIA,2205953,37,3,9,1,0.08108108108108109,0.3333333333333333
2020,PI,10375,BOM JESUS,2201903,68,1,11,0,0.014705882352941176,0.0
2020,PI,10383,PATOS DO PIAUÍ,2207777,21,0,9,0,0.0,
2020,PI,10391,BURITI DOS LOPES,2202000,68,2,11,0,0.029411764705882353,0.0
2020,PI,10405,PASSAGEM FRANCA DO PIAUÍ,2207751,30,0,9,0,0.0,
2020,PI,10413,CAMPINAS DO PIAUÍ,2202109,27,2,9,2,0.07407407407407407,1.0
2020,PI,10421,QUEIMADA NOVA,2208650,25,0,9,0,0.0,
2020,PI,10430,CAMPO MAIOR,2202208,136,1,13,0,0.007352941176470588,0.0
2020,PI,10448,SANTA CRUZ DOS MILAGRES,2209153,28,0,9,0,0.0,
2020,PI,10456,CANTO DO BURITI,2202307,53,3,11,1,0.05660377358490566,0.3333333333333333
2020,PI,10464,SANTA ROSA DO PIAUÍ,2209377,23,1,9,0,0.043478260869565216,0.0
2020,PI,10472,CAPITÃO DE CAMPOS,2202406,36,0,9,0,0.0,
2020,PI,10480,SANTANA DO PIAUÍ,2209351,21,1,9,1,0.047619047619047616,1.0
2020,PI,10499,CARACOL,2202505,25,1,9,0,0.04,0.0
2020,PI,10502,SÃO BRAZ DO PIAUÍ,2209559,23,1,9,0,0.043478260869565216,0.0
2020,PI,10510,CASTELO DO PIAUÍ,2202604,57,1,11,0,0.017543859649122806,0.0
2020,PI,10529,SÃO JOSÉ DO DIVINO,2210052,23,1,9,0,0.043478260869565216,0.0
2020,PI,10537,COCAL,2202703,83,2,11,0,0.024096385542168676,0.0
2020,PI,10545,SIGEFREDO PACHECO,2210656,37,0,9,0,0.0,
2020,PI,10553,CONCEIÇÃO DO CANINDÉ,2202802,22,0,9,0,0.0,
2020,PI,10561,SÃO LOURENÇO DO PIAUÍ,2210359,22,0,9,0,0.0,
2020,PI,10570,CORRENTE,2202901,68,4,11,0,0.058823529411764705,0.0
2020,PI,10588,VÁRZEA BRANCA,2211357,37,1,9,0,0.02702702702702703,0.0
2020,PI,10596,CRISTALÂNDIA DO PIAUÍ,2203008,25,0,9,0,0.0,
2020,PI,10600,BARRA D'ALCÂNTARA,2201176,25,1,9,1,0.04,1.0
2020,PI,10618,CRISTINO CASTRO,2203107,45,0,9,0,0.0,
2020,PI,10626,BELA VISTA DO PIAUÍ,2201556,21,0,9,0,0.0,
2020,PI,10634,CURIMATÁ,2203206,29,1,9,0,0.034482758620689655,0.0
2020,PI,10642,BREJO DO PIAUÍ,2201988,25,0,9,0,0.0,
2020,PI,10650,DEMERVAL LOBÃO,2203305,47,3,9,1,0.06382978723404255,0.3333333333333333
2020,PI,10669,BOA HORA,2201770,43,2,9,0,0.046511627906976744,0.0
2020,PI,10677,DOM EXPEDITO LOPES,2203404,30,0,9,0,0.0,
2020,PI,10685,DOM INOCÊNCIO,2203453,25,0,9,0,0.0,
2020,PI,10693,ELESBÃO VELOSO,2203503,49,2,9,0,0.04081632653061224,0.0
2020,PI,10707,CAPITÃO GERVÁSIO OLIVEIRA,2202455,19,0,9,0,0.0,
2020,PI,10715,ELISEU MARTINS,2203602,37,2,9,0,0.05405405405405406,0.0
2020,PI,10723,CAMPO GRANDE DO PIAUÍ,2202133,24,1,9,0,0.041666666666666664,0.0
2020,PI,10731,ESPERANTINA,2203701,123,3,13,1,0.024390243902439025,0.3333333333333333
2020,PI,10740,CAMPO LARGO DO PIAUÍ,2202174,37,0,9,0,0.0,
2020,PI,10758,FLORES DO PIAUÍ,2203800,25,0,9,0,0.0,
2020,PI,10766,CURRAIS,2203230,48,1,9,0,0.020833333333333332,0.0
2020,PI,10774,FLORIANO,2203909,222,3,15,0,0.013513513513513514,0.0
2020,PI,10782,GEMINIANO,2204352,38,0,9,0,0.0,
2020,PI,10790,FRANCINÓPOLIS,2204006,19,1,9,0,0.05263157894736842,0.0
2020,PI,10804,GUARIBAS,2204550,19,0,9,0,0.0,
2020,PI,10812,FRANCISCO AYRES,2204105,35,0,9,0,0.0,
2020,PI,10820,ILHA GRANDE,2204659,64,0,9,0,0.0,
2020,PI,10839,FRANCISCO SANTOS,2204204,17,0,9,0,0.0,
2020,PI,10847,JUREMA,2205532,12,0,9,0,0.0,
2020,PI,10855,FRONTEIRAS,2204303,18,1,9,1,0.05555555555555555,1.0
2020,PI,10863,LAGOA DE SÃO FRANCISCO,2205573,26,1,9,0,0.038461538461538464,0.0
2020,PI,10871,GILBUÉS,2204402,61,0,18,0,0.0,
2020,PI,10880,MORRO CABEÇA NO TEMPO,2206654,42,0,9,0,0.0,
2020,PI,10898,GUADALUPE,2204501,28,0,9,0,0.0,
2020,PI,10901,NOVO SANTO ANTÔNIO,2206951,23,0,9,0,0.0,
2020,PI,10910,HUGO NAPOLEÃO,2204600,27,2,9,1,0.07407407407407407,0.5
2020,PI,10928,NOSSA SENHORA DE NAZARÉ,2206753,34,2,9,0,0.058823529411764705,0.0
2020,PI,10936,INHUMA,2204709,42,2,11,0,0.047619047619047616,0.0
2020,PI,10944,PAQUETÁ,2207553,17,0,9,0,0.0,
2020,PI,10952,IPIRANGA DO PIAUÍ,2204808,35,1,9,0,0.02857142857142857,0.0
2020,PI,10960,NOVA SANTA RITA,2207959,23,1,9,1,0.043478260869565216,1.0
2020,PI,10979,ISAÍAS COELHO,2204907,18,0,9,0,0.0,
2020,PI,10987,SÃO JOÃO DO ARRAIAL,2209971,29,1,9,1,0.034482758620689655,1.0
2020,PI,10995,ITAINÓPOLIS,2205003,38,2,9,1,0.05263157894736842,0.5
2020,PI,11010,ITAUEIRA,2205102,41,0,9,0,0.0,
2020,PI,11037,JAICÓS,2205201,40,3,11,2,0.075,0.6666666666666666
2020,PI,11053,JERUMENHA,2205300,60,0,9,0,0.0,
2020,PI,11070,JOAQUIM PIRES,2205409,38,1,9,0,0.02631578947368421,0.0
2020,PI,11088,SÃO JOÃO DA CANABRAVA,2209856,18,0,9,0,0.0,
2020,PI,11096,JOSÉ DE FREITAS,2205508,144,3,13,0,0.020833333333333332,0.0
2020,PI,11118,LANDRI SALES,2205607,23,0,9,0,0.0,
2020,PI,11134,LUIS CORREIA,2205706,120,1,11,0,0.008333333333333333,0.0
2020,PI,11150,LUZILÂNDIA,2205805,53,3,11,0,0.05660377358490566,0.0
2020,PI,11177,MANOEL EMÍDIO,2205904,28,0,9,0,0.0,
2020,PI,11193,MARCOS PARENTE,2206001,34,1,9,0,0.029411764705882353,0.0
2020,PI,11215,MATIAS OLÍMPIO,2206100,52,0,9,0,0.0,
2020,PI,11231,MIGUEL ALVES,2206209,66,1,13,1,0.015151515151515152,1.0
2020,PI,11258,MIGUEL LEÃO,2206308,23,0,9,0,0.0,
2020,PI,11274,MONSENHOR GIL,2206407,68,4,9,0,0.058823529411764705,0.0
2020,PI,11290,MONSENHOR HIPÓLITO,2206506,22,1,9,0,0.045454545454545456,0.0
2020,PI,11312,MONTE ALEGRE DO PIAUÍ,2206605,35,1,9,0,0.02857142857142857,0.0
2020,PI,11339,NAZARÉ DO PIAUÍ,2206704,43,0,9,0,0.0,
2020,PI,11355,NOSSA SENHORA DOS REMÉDIOS,2206803,49,1,9,0,0.02040816326530612,0.0
2020,PI,11371,NOVO ORIENTE DO PIAUÍ,2206902,33,1,9,0,0.030303030303030304,0.0
2020,PI,11398,OEIRAS,2207009,63,1,13,0,0.015873015873015872,0.0
2020,PI,11410,DOMINGOS MOURÃO,2203420,23,0,9,0,0.0,
2020,PI,11436,PADRE MARCOS,2207207,21,1,9,1,0.047619047619047616,1.0
2020,PI,11452,PAES LANDIM,2207306,25,1,9,0,0.04,0.0
2020,PI,11479,PALMEIRA DO PIAUÍ,2207405,20,0,9,0,0.0,
2020,PI,11495,PALMEIRAIS,2207504,53,1,9,1,0.018867924528301886,1.0
2020,PI,11517,PARNAGUÁ,2207603,35,0,9,0,0.0,
2020,PI,11533,PARNAÍBA,2207702,333,8,17,0,0.024024024024024024,0.0
2020,PI,11550,PAULISTANA,2207801,33,1,11,0,0.030303030303030304,0.0
2020,PI,11576,PEDRO II,2207900,59,1,13,0,0.01694915254237288,0.0
2020,PI,11592,PICOS,2208007,141,3,15,0,0.02127659574468085,0.0
2020,PI,11614,PIMENTEIRAS,2208106,35,1,9,0,0.02857142857142857,0.0
2020,PI,11630,PIO IX,2208205,34,0,11,0,0.0,
2020,PI,11657,PIRACURUCA,2208304,52,3,11,0,0.057692307692307696,0.0
2020,PI,11673,PIRIPIRI,2208403,117,1,15,0,0.008547008547008548,0.0
2020,PI,11690,PORTO,2208502,46,1,9,1,0.021739130434782608,1.0
2020,PI,11711,PRATA DO PIAUÍ,2208601,38,2,9,0,0.05263157894736842,0.0
2020,PI,11738,REDENÇÃO DO GURGUÉIA,2208700,28,2,9,0,0.07142857142857142,0.0
2020,PI,11754,REGENERAÇÃO,2208809,56,0,11,0,0.0,
2020,PI,11770,RIBEIRO GONÇALVES,2208908,27,0,9,0,0.0,
2020,PI,11797,RIO GRANDE DO PIAUÍ,2209005,21,0,9,0,0.0,
2020,PI,11819,SANTA CRUZ DO PIAUÍ,2209104,23,0,9,0,0.0,
2020,PI,11835,SANTA FILOMENA,2209203,37,0,9,0,0.0,
2020,PI,11851,SANTA LUZ,2209302,35,0,9,0,0.0,
2020,PI,11878,SANTO ANTÔNIO DE LISBOA,2209401,25,0,9,0,0.0,
2020,PI,11894,SANTO INÁCIO DO PIAUÍ,2209500,17,0,9,0,0.0,
2020,PI,11916,SÃO FÉLIX DO PIAUÍ,2209609,15,0,9,0,0.0,
2020,PI,11932,SÃO FRANCISCO DO PIAUÍ,2209708,24,1,9,0,0.041666666666666664,0.0
2020,PI,11959,SÃO GONÇALO DO PIAUÍ,2209807,33,0,9,0,0.0,
2020,PI,11975,SÃO JOÃO DA SERRA,2209906,22,0,9,0,0.0,
2020,PI,11991,SÃO JOÃO DO PIAUÍ,2210003,62,2,11,0,0.03225806451612903,0.0
2020,PI,12009,SÃO JOÃO DA FRONTEIRA,2209872,27,0,9,0,0.0,
2020,PI,12017,SÃO JOSÉ DO PEIXE,2210102,33,0,9,0,0.0,
2020,PI,12025,SÃO JOÃO DA VARJOTA,2209955,24,0,9,0,0.0,
2020,PI,12033,SÃO JOSÉ DO PIAUÍ,2210201,20,0,9,0,0.0,
2020,PI,12041,SEBASTIÃO BARROS,2210623,24,0,9,0,0.0,
2020,PI,12050,SÃO JULIÃO,2210300,30,0,9,0,0.0,
2020,PI,12068,SEBASTIÃO LEAL,2210631,26,1,9,0,0.038461538461538464,0.0
2020,PI,12076,SÃO MIGUEL DO TAPUIO,2210409,38,1,11,1,0.02631578947368421,1.0
2020,PI,12084,ALVORADA DO GURGUÉIA,2200459,37,0,9,0,0.0,
2020,PI,12092,SÃO PEDRO DO PIAUÍ,2210508,73,1,9,0,0.0136986301369863,0.0
2020,PI,12106,ASSUNÇÃO DO PIAUÍ,2201051,22,3,9,3,0.13636363636363635,1.0
2020,PI,12114,SÃO RAIMUNDO NONATO,2210607,79,2,13,1,0.02531645569620253,0.5
2020,PI,12122,BETÂNIA DO PIAUÍ,2201739,25,1,9,0,0.04,0.0
2020,PI,12130,SIMÕES,2210706,21,0,9,0,0.0,
2020,PI,12149,BOQUEIRÃO DO PIAUÍ,2201945,45,2,9,0,0.044444444444444446,0.0
2020,PI,12157,SIMPLÍCIO MENDES,2210805,35,0,9,0,0.0,
2020,PI,12165,CARIDADE DO PIAUÍ,2202554,17,0,9,0,0.0,
2020,PI,12173,SOCORRO DO PIAUÍ,2210904,18,0,9,0,0.0,
2020,PI,12181,CURRAL NOVO DO PIAUÍ,2203271,10,0,9,0,0.0,
2020,PI,12190,TERESINA,2211001,692,25,29,1,0.036127167630057806,0.04
2020,PI,12203,JÚLIO BORGES,2205524,21,0,9,0,0.0,
2020,PI,12211,UNIÃO,2211100,115,8,13,0,0.06956521739130435,0.0
2020,PI,12220,LAGOA DO SÍTIO,2205599,25,0,9,0,0.0,
2020,PI,12238,URUÇUÍ,2211209,78,0,11,0,0.0,
2020,PI,12246,MILTON BRANDÃO,2206357,19,0,9,0,0.0,
2020,PI,12254,VALENÇA DO PIAUÍ,2211308,73,2,11,0,0.0273972602739726,0.0
2020,PI,12262,PAJEÚ DO PIAUÍ,2207355,17,0,9,0,0.0,
2020,PI,12270,VÁRZEA GRANDE,2211407,45,1,9,0,0.022222222222222223,0.0
2020,PI,12289,PAVUSSU,2207850,23,0,9,0,0.0,
2020,PI,12297,DIRCEU ARCOVERDE,2203354,28,1,9,0,0.03571428571428571,0.0
2020,PI,12300,RIACHO FRIO,2208858,36,0,9,0,0.0,
2020,PI,12319,ALAGOINHA DO PIAUÍ,2200251,19,1,9,0,0.05263157894736842,0.0
2020,PI,12327,ACAUÃ,2200053,18,1,9,0,0.05555555555555555,0.0
2020,PI,12335,BELÉM DO PIAUÍ,2201572,17,0,9,0,0.0,
2020,PI,12343,CAJAZEIRAS DO PIAUÍ,2202075,25,0,9,0,0.0,
2020,PI,12351,CAMPO ALEGRE DO FIDALGO,2202117,26,0,9,0,0.0,
2020,PI,12360,COCAL DE TELHA,2202711,22,0,9,0,0.0,
2020,PI,12378,FRANCISCO MACEDO,2204154,19,0,9,0,0.0,
2020,PI,12386,JOÃO COSTA,2205359,27,0,9,0,0.0,
2020,PI,12394,JATOBÁ DO PIAUÍ,2205276,57,2,9,0,0.03508771929824561,0.0
2020,PI,12408,JOCA MARQUES,2205458,29,0,9,0,0.0,
2020,PI,12416,JUAZEIRO DO PIAUÍ,2205516,23,0,9,0,0.0,
2020,PI,12424,LAGOA DO PIAUÍ,2205581,34,2,9,0,0.058823529411764705,0.0
2020,PI,12432,LAGOINHA DO PIAUÍ,2205540,30,0,9,0,0.0,
2020,PI,12440,MADEIRO,2205854,44,0,9,0,0.0,
2020,PI,12459,MORRO DO CHAPÉU DO PIAUÍ,2206670,36,0,9,0,0.0,
2020,PI,12467,MASSAPÊ DO PIAUÍ,2206050,22,0,9,0,0.0,
2020,PI,12475,MURICI DOS PORTELAS,2206696,32,1,9,1,0.03125,1.0
2020,PI,12483,OLHO D'ÁGUA DO PIAUÍ,2207108,24,0,9,0,0.0,
2020,PI,12491,PEDRO LAURENTINO,2207934,21,0,9,0,0.0,
2020,PI,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,2209658,20,1,9,0,0.05,0.0
2020,PI,12513,SUSSUAPARA,2210938,38,2,9,0,0.05263157894736842,0.0
2020,PI,12521,TANQUE DO PIAUÍ,2210979,21,0,9,0,0.0,
2020,PI,12530,TAMBORIL DO PIAUÍ,2210953,21,0,9,0,0.0,
2020,PI,12548,VILA NOVA DO PIAUÍ,2211605,26,1,9,1,0.038461538461538464,1.0
2020,PI,12556,VERA MENDES,2211506,24,0,9,0,0.0,
2020,PI,12564,WALL FERRAZ,2211704,26,1,9,0,0.038461538461538464,0.0
2020,PI,12572,CAJUEIRO DA PRAIA,2202083,47,1,9,1,0.02127659574468085,1.0
2020,PI,12580,CURRALINHOS,2203255,62,3,9,0,0.04838709677419355,0.0
2020,PI,12599,PORTO ALEGRE DO PIAUÍ,2208551,22,2,9,0,0.09090909090909091,0.0
2020,PI,12602,RIBEIRA DO PIAUÍ,2208874,21,0,9,0,0.0,
2020,PI,12610,SÃO GONÇALO DO GURGUÉIA,2209757,23,1,9,1,0.043478260869565216,1.0
2020,PI,12629,SÃO LUIS DO PIAUÍ,2210375,20,0,9,0,0.0,
2020,PI,12637,FLORESTA DO PIAUÍ,2203859,12,0,9,0,0.0,
2020,PI,12653,SANTO ANTÔNIO DOS MILAGRES,2209450,32,2,9,0,0.0625,0.0
2020,PI,12661,SÃO MIGUEL DA BAIXA GRANDE,2210383,24,3,9,1,0.125,0.3333333333333333
2020,PI,12670,CARAÚBAS DO PIAUÍ,2202539,23,1,9,1,0.043478260869565216,1.0
2020,PI,12688,CAXINGÓ,2202653,23,1,9,1,0.043478260869565216,1.0
2020,PI,12696,COCAL DOS ALVES,2202729,23,0,9,0,0.0,
2020,PI,12700,SÃO MIGUEL DO FIDALGO,2210391,19,0,9,0,0.0,
2020,PI,12718,PAU D'ARCO DO PIAUÍ,2207793,50,2,9,0,0.04,0.0
2020,PI,12726,NAZÁRIA,2206720,91,3,9,0,0.03296703296703297,0.0
2020,PI,12734,AROEIRAS DO ITAIM,2200954,14,0,9,0,0.0,
2020,PR,74004,GODOY MOREIRA,4108551,42,1,9,0,0.023809523809523808,0.0
2020,PR,74012,ABATIÁ,4100103,72,0,9,0,0.0,
2020,PR,74020,IBEMA,4109757,90,2,9,0,0.022222222222222223,0.0
2020,PR,74039,ADRIANÓPOLIS,4100202,45,1,9,0,0.022222222222222223,0.0
2020,PR,74047,LINDOESTE,4113452,57,0,9,0,0.0,
2020,PR,74055,AGUDOS DO SUL,4100301,99,4,9,0,0.04040404040404041,0.0
2020,PR,74063,OURO VERDE DO OESTE,4117453,69,1,9,0,0.014492753623188406,0.0
2020,PR,74071,ALMIRANTE TAMANDARÉ,4100400,317,11,15,0,0.03470031545741325,0.0
2020,PR,74080,SANTA TEREZA DO OESTE,4124020,83,1,9,0,0.012048192771084338,0.0
2020,PR,74098,ALTO PARANÁ,4100608,87,4,9,0,0.04597701149425287,0.0
2020,PR,74101,ANAHY,4101051,21,0,9,0,0.0,
2020,PR,74110,ALTO PIQUIRI,4100707,86,2,9,0,0.023255813953488372,0.0
2020,PR,74128,ÂNGULO,4101150,30,0,9,0,0.0,
