comparacao,ANO_ELEICAO_ANALISE,ESFERA,tipo_receita,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
cristaos_vs_nao_cristaos,2022,federal,Recursos de partido politico,valor_receita,True,False,406,10467,191551.3284729064,286518.44129645557,-94967.11282354916,t_welch,-4.023978596865592,6.686452412878759e-05
cristaos_vs_nao_cristaos,2022,federal,Recursos de partido politico,pct_receita_tipo,True,False,406,10467,0.7248662221791378,0.7293875031126664,-0.00452128093352866,t_welch,-0.2178987937668858,0.8276104215698596
cristaos_vs_nao_cristaos,2022,federal,Recursos proprios,valor_receita,True,False,406,10467,1141.152536945813,7452.7288707366015,-6311.576333790788,t_welch,-13.002116525431703,5.080120692506026e-37
cristaos_vs_nao_cristaos,2022,federal,Recursos proprios,pct_receita_tipo,True,False,406,10467,0.022175435839208644,0.03871321702070789,-0.016537781181499244,t_welch,-2.7347865043778703,0.006485935633573085
cristaos_vs_nao_cristaos,2022,federal,Recursos de pessoas fisicas,valor_receita,True,False,406,10467,11033.610837438424,29245.50368300372,-18211.892845565297,t_welch,-3.761920024487197,0.00018981264786927497
cristaos_vs_nao_cristaos,2022,federal,Recursos de pessoas fisicas,pct_receita_tipo,True,False,406,10467,0.056436736309894035,0.06528174067843696,-0.008845004368542929,t_welch,-0.9447340893942013,0.34532165927144126
cristaos_vs_nao_cristaos,2022,federal,Recursos de outros candidatos,valor_receita,True,False,406,10467,1613.443103448276,3273.2498452278587,-1659.8067417795828,t_welch,-3.561709654856915,0.00039488400254309846
cristaos_vs_nao_cristaos,2022,federal,Recursos de outros candidatos,pct_receita_tipo,True,False,406,10467,0.03767298587309072,0.0312768349786284,0.00639615089446232,t_welch,0.8184963851077863,0.4135276075266875
cristaos_vs_nao_cristaos,2022,estadual,Recursos de outros candidatos,valor_receita,True,False,677,16670,4769.488271787296,8682.648188962208,-3913.159917174912,t_welch,-4.342858168257564,1.5801619801961873e-05
cristaos_vs_nao_cristaos,2022,estadual,Recursos de outros candidatos,pct_receita_tipo,True,False,677,16670,0.10387995084943129,0.10314979060572667,0.0007301602437046195,t_welch,0.07139437723297477,0.9431035681858584
cristaos_vs_nao_cristaos,2022,estadual,Recursos de pessoas fisicas,valor_receita,True,False,677,16670,5960.648257016248,18159.089620275947,-12198.441363259699,t_welch,-10.360223077183852,5.038333394062038e-24
cristaos_vs_nao_cristaos,2022,estadual,Recursos de pessoas fisicas,pct_receita_tipo,True,False,677,16670,0.08893625540278652,0.1071806157230402,-0.018244360320253686,t_welch,-2.073032431309674,0.03851684990017752
cristaos_vs_nao_cristaos,2022,estadual,Recursos proprios,valor_receita,True,False,677,16670,2512.2285819793206,5985.08649310138,-3472.8579111220597,t_welch,-7.022328159346507,4.4634182764294786e-12
cristaos_vs_nao_cristaos,2022,estadual,Recursos proprios,pct_receita_tipo,True,False,677,16670,0.036954871707197454,0.0623107301309063,-0.025355858423708848,t_welch,-4.581375029833787,5.380548270103222e-06
cristaos_vs_nao_cristaos,2022,estadual,Recursos de partido politico,valor_receita,True,False,677,16670,46072.64503692762,72339.3271529694,-26266.682116041782,t_welch,-5.385926082259937,9.573008966376839e-08
cristaos_vs_nao_cristaos,2022,estadual,Recursos de partido politico,pct_receita_tipo,True,False,677,16670,0.5599213197931047,0.56347886136744,-0.003557541574335299,t_welch,-0.20252131709568463,0.8395658060008736
cristaos_vs_nao_cristaos,2022,federal,Rendimentos de aplicacoes financeiras,valor_receita,True,False,406,10467,12.768029556650246,33.31853635234547,-20.55050679569522,t_welch,-1.906926423691621,0.05684768774966536
cristaos_vs_nao_cristaos,2022,federal,Rendimentos de aplicacoes financeiras,pct_receita_tipo,True,False,406,10467,1.681707287493595e-05,5.2002412292446915e-05,-3.5185339417510966e-05,t_welch,-1.1376028190757765,0.255312777587902
cristaos_vs_nao_cristaos,2022,federal,Recursos de Financiamento Coletivo,valor_receita,True,False,406,10467,105.28817733990148,631.3348581255374,-526.0466807856359,t_welch,-4.9859476054562055,6.443395672747321e-07
cristaos_vs_nao_cristaos,2022,federal,Recursos de Financiamento Coletivo,pct_receita_tipo,True,False,406,10467,0.0011924484254892662,0.0049087398137555825,-0.0037162913882663163,t_welch,-4.6448000440012756,3.9792856037369624e-06
cristaos_vs_nao_cristaos,2022,estadual,Recursos de Financiamento Coletivo,valor_receita,True,False,677,16670,43.17892171344165,288.1355404919017,-244.95661877846004,t_welch,-7.589812690286381,4.1908864765721795e-14
cristaos_vs_nao_cristaos,2022,estadual,Recursos de Financiamento Coletivo,pct_receita_tipo,True,False,677,16670,0.0004570952860903898,0.0037007010419259495,-0.0032436057558355596,t_welch,-9.92116352919234,5.393275434845678e-23
cristaos_vs_nao_cristaos,2022,estadual,Rendimentos de aplicacoes financeiras,valor_receita,True,False,677,16670,1.0889807976366321,4.621080983803239,-3.532100186166607,t_welch,-1.6192842666141012,0.10542343872213263
