ANO_ELEICAO_ANALISE,ESFERA,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
2022,federal,log_receita_total,True,False,11,395,14.16402806411847,8.816903833222554,5.347124230895917,t_welch,21.23733902544949,1.6677751174788056e-42
2022,federal,log_despesa_contratada,True,False,11,395,14.149147492891872,7.888380436883759,6.260767056008113,t_welch,22.113518279939598,3.145123585313867e-51
2024,municipal,receita_total,True,False,1171,13093,18563.266652433816,5865.880112273734,12697.386540160081,t_welch,3.4319764354548434,0.0006199790550019362
2024,municipal,receita_publica,True,False,1171,13093,12677.09386848847,4181.627986710456,8495.465881778015,t_welch,2.3261347924198628,0.020180464393612166
2024,municipal,receita_pessoa_fisica,True,False,1171,13093,0.0,0.0,0.0,t_welch,,
2024,municipal,receita_recursos_proprios,True,False,1171,13093,1431.832075149445,428.77692049186595,1003.0551546575791,t_welch,9.300496837893004,6.138720990494048e-20
2024,municipal,receita_partido_ou_candidato,True,False,1171,13093,13024.093817250214,4543.182989383639,8480.910827866574,t_welch,2.3220181748840654,0.020401854818200768
2024,municipal,receita_estimavel,True,False,1171,13093,2519.2231255337315,1085.9512182082028,1433.2719073255287,t_welch,5.632662404156077,2.2040236556264887e-08
2024,municipal,despesa_contratada,True,False,1171,13093,15984.964995730146,4717.973858550371,11266.991137179775,t_welch,3.2284786128284093,0.001278820032590984
2024,municipal,despesa_paga,True,False,1171,13093,0.0,0.0,0.0,t_welch,,
2024,municipal,doadores_distintos,True,False,1171,13093,3.5542271562766867,1.8977316123119223,1.6564955439647644,t_welch,13.242719318041315,1.3480966618287794e-37
2024,municipal,pct_receita_publica,True,False,1129,10403,0.3373968921083745,0.41388429528908643,-0.07648740318071195,t_welch,-5.947072328130939,3.4214081159584083e-09
2024,municipal,pct_receita_pessoa_fisica,True,False,1129,10403,0.0,0.0,0.0,t_welch,,
2024,municipal,pct_receita_recursos_proprios,True,False,1129,10403,0.22149160417489702,0.16196993135627472,0.059521672818622307,t_welch,6.1832229741577445,8.237507580625675e-10
2024,municipal,log_receita_total,True,False,1171,13093,8.159483379634652,6.074275287395286,2.085208092239366,t_welch,30.16298119341512,3.607270981671082e-161
2024,municipal,log_despesa_contratada,True,False,1171,13093,7.142822204898323,4.364324382164125,2.778497822734198,t_welch,27.397487495616044,1.4408500817304472e-134
