comparacao,ANO_ELEICAO_ANALISE,ESFERA,tipo_receita,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
cristaos_direita_vs_esquerda,2018,estadual,Recursos de Financiamento Coletivo,pct_receita_tipo,direita,esquerda,283,131,0.0009642995507296049,0.00436746258800292,-0.003403163037273315,t_welch,-1.2934501247997008,0.1976291446278851
cristaos_direita_vs_esquerda,2018,federal,Recursos de origens nao identificadas,valor_receita,direita,esquerda,138,63,1.1745652173913044,0.0,1.1745652173913044,t_welch,0.9999999999999998,0.31907349060683476
cristaos_direita_vs_esquerda,2018,federal,Recursos de origens nao identificadas,pct_receita_tipo,direita,esquerda,138,63,4.3721399594463795e-07,0.0,4.3721399594463795e-07,t_welch,0.9999999999999999,0.3190734906068347
cristaos_direita_vs_esquerda,2018,estadual,Recursos de origens nao identificadas,valor_receita,direita,esquerda,283,131,0.0,0.22900763358778625,-0.22900763358778625,t_welch,-1.0,0.31916823709972386
cristaos_direita_vs_esquerda,2018,estadual,Recursos de origens nao identificadas,pct_receita_tipo,direita,esquerda,283,131,0.0,2.2227276869628873e-06,-2.2227276869628873e-06,t_welch,-1.0000000000000004,0.31916823709972375
cristaos_direita_vs_esquerda,2018,estadual,Rendimentos de aplicacoes financeiras,valor_receita,direita,esquerda,283,131,0.057137809187279155,0.0,0.057137809187279155,t_welch,1.0000000000000002,0.31816779894373487
cristaos_direita_vs_esquerda,2018,estadual,Rendimentos de aplicacoes financeiras,pct_receita_tipo,direita,esquerda,283,131,1.7571879998241872e-07,0.0,1.7571879998241872e-07,t_welch,0.9999999999999994,0.31816779894373526
cristaos_direita_vs_esquerda,2018,estadual,Doacoes pela Internet,valor_receita,direita,esquerda,283,131,0.8303886925795053,0.0,0.8303886925795053,t_welch,1.0000000000000002,0.31816779894373487
cristaos_direita_vs_esquerda,2018,estadual,Doacoes pela Internet,pct_receita_tipo,direita,esquerda,283,131,0.00038852229101179304,0.0,0.00038852229101179304,t_welch,1.0000000000000002,0.31816779894373487
cristaos_direita_vs_esquerda,2020,municipal,Recursos proprios,valor_receita,direita,esquerda,9981,4172,453.21805831079047,401.98560642377754,51.23245188701293,t_welch,1.3109107289756958,0.18993311515524733
