ANO_ELEICAO_ANALISE,ESFERA,SG_UF,codigo_ibge_municipio,municipio_ibge,grupo_religioso,votos,total_recorte,pct_votos,comparacao
2020,municipal,TO,1722081,Wanderlândia,Não cristãos,4901,4918,0.9965433102887352,cristaos_vs_nao_cristaos
2020,municipal,TO,1722107,Xambioá,Cristãos,495,6142,0.08059264083360469,cristaos_vs_nao_cristaos
2020,municipal,TO,1722107,Xambioá,Não cristãos,5647,6142,0.9194073591663953,cristaos_vs_nao_cristaos
2022,estadual,AC,1200013,Acrelândia,Cristãos,121,6573,0.0184086414118363,cristaos_vs_nao_cristaos
2022,estadual,AC,1200013,Acrelândia,Não cristãos,6452,6573,0.9815913585881637,cristaos_vs_nao_cristaos
2022,estadual,AC,1200054,Assis Brasil,Cristãos,160,4495,0.035595105672969966,cristaos_vs_nao_cristaos
2022,estadual,AC,1200054,Assis Brasil,Não cristãos,4335,4495,0.96440489432703,cristaos_vs_nao_cristaos
2022,estadual,AC,1200104,Brasiléia,Cristãos,728,13063,0.055729924213427234,cristaos_vs_nao_cristaos
2022,estadual,AC,1200104,Brasiléia,Não cristãos,12335,13063,0.9442700757865727,cristaos_vs_nao_cristaos
2022,estadual,AC,1200138,Bujari,Cristãos,149,6728,0.02214625445897741,cristaos_vs_nao_cristaos
2022,estadual,AC,1200138,Bujari,Não cristãos,6579,6728,0.9778537455410226,cristaos_vs_nao_cristaos
2022,estadual,AC,1200179,Capixaba,Cristãos,139,5657,0.024571327558776737,cristaos_vs_nao_cristaos
2022,estadual,AC,1200179,Capixaba,Não cristãos,5518,5657,0.9754286724412232,cristaos_vs_nao_cristaos
2022,estadual,AC,1200203,Cruzeiro Do Sul,Cristãos,560,42993,0.013025376224036472,cristaos_vs_nao_cristaos
2022,estadual,AC,1200203,Cruzeiro Do Sul,Não cristãos,42433,42993,0.9869746237759636,cristaos_vs_nao_cristaos
2022,estadual,AC,1200252,Epitaciolândia,Cristãos,332,8834,0.037582069277790356,cristaos_vs_nao_cristaos
2022,estadual,AC,1200252,Epitaciolândia,Não cristãos,8502,8834,0.9624179307222096,cristaos_vs_nao_cristaos
2022,estadual,AC,1200302,Feijó,Cristãos,83,14181,0.005852901769973909,cristaos_vs_nao_cristaos
2022,estadual,AC,1200302,Feijó,Não cristãos,14098,14181,0.9941470982300261,cristaos_vs_nao_cristaos
2022,estadual,AC,1200328,Jordão,Cristãos,126,3722,0.0338527673293928,cristaos_vs_nao_cristaos
2022,estadual,AC,1200328,Jordão,Não cristãos,3596,3722,0.9661472326706072,cristaos_vs_nao_cristaos
2022,estadual,AC,1200336,Mâncio Lima,Cristãos,96,9794,0.009801919542577088,cristaos_vs_nao_cristaos
2022,estadual,AC,1200336,Mâncio Lima,Não cristãos,9698,9794,0.9901980804574229,cristaos_vs_nao_cristaos
2022,estadual,AC,1200344,Manoel Urbano,Cristãos,172,5212,0.03300076745970836,cristaos_vs_nao_cristaos
2022,estadual,AC,1200344,Manoel Urbano,Não cristãos,5040,5212,0.9669992325402916,cristaos_vs_nao_cristaos
2022,estadual,AC,1200351,Marechal Thaumaturgo,Cristãos,75,7538,0.009949588750331653,cristaos_vs_nao_cristaos
2022,estadual,AC,1200351,Marechal Thaumaturgo,Não cristãos,7463,7538,0.9900504112496683,cristaos_vs_nao_cristaos
2022,estadual,AC,1200385,Plácido De Castro,Cristãos,139,8842,0.015720425243157657,cristaos_vs_nao_cristaos
2022,estadual,AC,1200385,Plácido De Castro,Não cristãos,8703,8842,0.9842795747568424,cristaos_vs_nao_cristaos
2022,estadual,AC,1200393,Porto Walter,Cristãos,50,5217,0.009584052137243627,cristaos_vs_nao_cristaos
2022,estadual,AC,1200393,Porto Walter,Não cristãos,5167,5217,0.9904159478627563,cristaos_vs_nao_cristaos
2022,estadual,AC,1200401,Rio Branco,Cristãos,4611,190807,0.024165780081443555,cristaos_vs_nao_cristaos
2022,estadual,AC,1200401,Rio Branco,Não cristãos,186196,190807,0.9758342199185565,cristaos_vs_nao_cristaos
2022,estadual,AC,1200427,Rodrigues Alves,Cristãos,45,8532,0.005274261603375527,cristaos_vs_nao_cristaos
2022,estadual,AC,1200427,Rodrigues Alves,Não cristãos,8487,8532,0.9947257383966245,cristaos_vs_nao_cristaos
2022,estadual,AC,1200435,Santa Rosa Do Purus,Cristãos,73,2362,0.03090601185436071,cristaos_vs_nao_cristaos
2022,estadual,AC,1200435,Santa Rosa Do Purus,Não cristãos,2289,2362,0.9690939881456393,cristaos_vs_nao_cristaos
2022,estadual,AC,1200450,Senador Guiomard,Cristãos,433,12653,0.03422113332806449,cristaos_vs_nao_cristaos
2022,estadual,AC,1200450,Senador Guiomard,Não cristãos,12220,12653,0.9657788666719355,cristaos_vs_nao_cristaos
2022,estadual,AC,1200500,Sena Madureira,Cristãos,137,20634,0.006639526994281283,cristaos_vs_nao_cristaos
2022,estadual,AC,1200500,Sena Madureira,Não cristãos,20497,20634,0.9933604730057187,cristaos_vs_nao_cristaos
2022,estadual,AC,1200609,Tarauacá,Cristãos,275,16947,0.016227060836726263,cristaos_vs_nao_cristaos
2022,estadual,AC,1200609,Tarauacá,Não cristãos,16672,16947,0.9837729391632737,cristaos_vs_nao_cristaos
2022,estadual,AC,1200708,Xapuri,Cristãos,77,8717,0.008833314213605599,cristaos_vs_nao_cristaos
2022,estadual,AC,1200708,Xapuri,Não cristãos,8640,8717,0.9911666857863944,cristaos_vs_nao_cristaos
2022,estadual,AC,1200807,Porto Acre,Cristãos,322,9499,0.03389830508474576,cristaos_vs_nao_cristaos
2022,estadual,AC,1200807,Porto Acre,Não cristãos,9177,9499,0.9661016949152542,cristaos_vs_nao_cristaos
2022,estadual,AL,2700102,Água Branca,Cristãos,35,9683,0.0036145822575648044,cristaos_vs_nao_cristaos
2022,estadual,AL,2700102,Água Branca,Não cristãos,9648,9683,0.9963854177424352,cristaos_vs_nao_cristaos
2022,estadual,AL,2700201,Anadia,Cristãos,61,7681,0.007941674261163911,cristaos_vs_nao_cristaos
2022,estadual,AL,2700201,Anadia,Não cristãos,7620,7681,0.9920583257388361,cristaos_vs_nao_cristaos
2022,estadual,AL,2700300,Arapiraca,Cristãos,647,107116,0.0060401807386384855,cristaos_vs_nao_cristaos
2022,estadual,AL,2700300,Arapiraca,Não cristãos,106469,107116,0.9939598192613616,cristaos_vs_nao_cristaos
2022,estadual,AL,2700409,Atalaia,Cristãos,86,20730,0.004148576941630487,cristaos_vs_nao_cristaos
2022,estadual,AL,2700409,Atalaia,Não cristãos,20644,20730,0.9958514230583695,cristaos_vs_nao_cristaos
2022,estadual,AL,2700508,Barra De Santo Antônio,Cristãos,20,8638,0.0023153507756425097,cristaos_vs_nao_cristaos
2022,estadual,AL,2700508,Barra De Santo Antônio,Não cristãos,8618,8638,0.9976846492243575,cristaos_vs_nao_cristaos
2022,estadual,AL,2700607,Barra De São Miguel,Cristãos,51,5555,0.009180918091809182,cristaos_vs_nao_cristaos
2022,estadual,AL,2700607,Barra De São Miguel,Não cristãos,5504,5555,0.9908190819081908,cristaos_vs_nao_cristaos
2022,estadual,AL,2700706,Batalha,Cristãos,30,8624,0.003478664192949907,cristaos_vs_nao_cristaos
2022,estadual,AL,2700706,Batalha,Não cristãos,8594,8624,0.99652133580705,cristaos_vs_nao_cristaos
2022,estadual,AL,2700805,Belém,Cristãos,1510,3213,0.4699657640834111,cristaos_vs_nao_cristaos
2022,estadual,AL,2700805,Belém,Não cristãos,1703,3213,0.5300342359165888,cristaos_vs_nao_cristaos
2022,estadual,AL,2700904,Belo Monte,Cristãos,9,4168,0.002159309021113244,cristaos_vs_nao_cristaos
2022,estadual,AL,2700904,Belo Monte,Não cristãos,4159,4168,0.9978406909788867,cristaos_vs_nao_cristaos
2022,estadual,AL,2701001,Boca Da Mata,Cristãos,134,11998,0.011168528088014669,cristaos_vs_nao_cristaos
2022,estadual,AL,2701001,Boca Da Mata,Não cristãos,11864,11998,0.9888314719119853,cristaos_vs_nao_cristaos
2022,estadual,AL,2701100,Branquinha,Cristãos,4,5180,0.0007722007722007722,cristaos_vs_nao_cristaos
2022,estadual,AL,2701100,Branquinha,Não cristãos,5176,5180,0.9992277992277993,cristaos_vs_nao_cristaos
2022,estadual,AL,2701209,Cacimbinhas,Cristãos,187,5318,0.035163595336592704,cristaos_vs_nao_cristaos
2022,estadual,AL,2701209,Cacimbinhas,Não cristãos,5131,5318,0.9648364046634073,cristaos_vs_nao_cristaos
2022,estadual,AL,2701308,Cajueiro,Cristãos,30,9207,0.0032583903551645487,cristaos_vs_nao_cristaos
2022,estadual,AL,2701308,Cajueiro,Não cristãos,9177,9207,0.9967416096448355,cristaos_vs_nao_cristaos
2022,estadual,AL,2701357,Campestre,Cristãos,14,3655,0.0038303693570451436,cristaos_vs_nao_cristaos
2022,estadual,AL,2701357,Campestre,Não cristãos,3641,3655,0.9961696306429548,cristaos_vs_nao_cristaos
2022,estadual,AL,2701407,Campo Alegre,Cristãos,203,16653,0.012189995796553174,cristaos_vs_nao_cristaos
2022,estadual,AL,2701407,Campo Alegre,Não cristãos,16450,16653,0.9878100042034468,cristaos_vs_nao_cristaos
2022,estadual,AL,2701506,Campo Grande,Cristãos,31,6028,0.005142667551426675,cristaos_vs_nao_cristaos
2022,estadual,AL,2701506,Campo Grande,Não cristãos,5997,6028,0.9948573324485733,cristaos_vs_nao_cristaos
2022,estadual,AL,2701605,Canapi,Cristãos,36,8250,0.004363636363636364,cristaos_vs_nao_cristaos
2022,estadual,AL,2701605,Canapi,Não cristãos,8214,8250,0.9956363636363637,cristaos_vs_nao_cristaos
2022,estadual,AL,2701704,Capela,Cristãos,26,8840,0.0029411764705882353,cristaos_vs_nao_cristaos
2022,estadual,AL,2701704,Capela,Não cristãos,8814,8840,0.9970588235294118,cristaos_vs_nao_cristaos
2022,estadual,AL,2701803,Carneiros,Cristãos,32,4374,0.007315957933241884,cristaos_vs_nao_cristaos
2022,estadual,AL,2701803,Carneiros,Não cristãos,4342,4374,0.9926840420667581,cristaos_vs_nao_cristaos
2022,estadual,AL,2701902,Chã Preta,Cristãos,6,4013,0.00149514079242462,cristaos_vs_nao_cristaos
2022,estadual,AL,2701902,Chã Preta,Não cristãos,4007,4013,0.9985048592075754,cristaos_vs_nao_cristaos
2022,estadual,AL,2702009,Coité Do Nóia,Cristãos,78,6002,0.01299566811062979,cristaos_vs_nao_cristaos
2022,estadual,AL,2702009,Coité Do Nóia,Não cristãos,5924,6002,0.9870043318893702,cristaos_vs_nao_cristaos
2022,estadual,AL,2702108,Colônia Leopoldina,Cristãos,21,9281,0.0022626872104299107,cristaos_vs_nao_cristaos
2022,estadual,AL,2702108,Colônia Leopoldina,Não cristãos,9260,9281,0.9977373127895701,cristaos_vs_nao_cristaos
2022,estadual,AL,2702207,Coqueiro Seco,Cristãos,13,3677,0.0035354908893119393,cristaos_vs_nao_cristaos
2022,estadual,AL,2702207,Coqueiro Seco,Não cristãos,3664,3677,0.9964645091106881,cristaos_vs_nao_cristaos
2022,estadual,AL,2702306,Coruripe,Cristãos,96,26286,0.0036521342159324356,cristaos_vs_nao_cristaos
2022,estadual,AL,2702306,Coruripe,Não cristãos,26190,26286,0.9963478657840675,cristaos_vs_nao_cristaos
2022,estadual,AL,2702355,Craíbas,Cristãos,129,13119,0.009833066544706151,cristaos_vs_nao_cristaos
2022,estadual,AL,2702355,Craíbas,Não cristãos,12990,13119,0.9901669334552938,cristaos_vs_nao_cristaos
2022,estadual,AL,2702405,Delmiro Gouveia,Cristãos,36,25507,0.0014113772689849846,cristaos_vs_nao_cristaos
2022,estadual,AL,2702405,Delmiro Gouveia,Não cristãos,25471,25507,0.998588622731015,cristaos_vs_nao_cristaos
2022,estadual,AL,2702504,Dois Riachos,Cristãos,31,5809,0.005336546737820623,cristaos_vs_nao_cristaos
2022,estadual,AL,2702504,Dois Riachos,Não cristãos,5778,5809,0.9946634532621794,cristaos_vs_nao_cristaos
2022,estadual,AL,2702553,Estrela De Alagoas,Cristãos,3361,7190,0.4674547983310153,cristaos_vs_nao_cristaos
2022,estadual,AL,2702553,Estrela De Alagoas,Não cristãos,3829,7190,0.5325452016689847,cristaos_vs_nao_cristaos
2022,estadual,AL,2702603,Feira Grande,Cristãos,475,12073,0.03934399072310114,cristaos_vs_nao_cristaos
2022,estadual,AL,2702603,Feira Grande,Não cristãos,11598,12073,0.9606560092768989,cristaos_vs_nao_cristaos
2022,estadual,AL,2702702,Feliz Deserto,Cristãos,8,2271,0.0035226772346983706,cristaos_vs_nao_cristaos
2022,estadual,AL,2702702,Feliz Deserto,Não cristãos,2263,2271,0.9964773227653017,cristaos_vs_nao_cristaos
2022,estadual,AL,2702801,Flexeiras,Cristãos,58,5619,0.010322121373909948,cristaos_vs_nao_cristaos
2022,estadual,AL,2702801,Flexeiras,Não cristãos,5561,5619,0.98967787862609,cristaos_vs_nao_cristaos
2022,estadual,AL,2702900,Girau Do Ponciano,Cristãos,46,17015,0.002703496914487217,cristaos_vs_nao_cristaos
2022,estadual,AL,2702900,Girau Do Ponciano,Não cristãos,16969,17015,0.9972965030855128,cristaos_vs_nao_cristaos
2022,estadual,AL,2703007,Ibateguara,Cristãos,14,7014,0.001996007984031936,cristaos_vs_nao_cristaos
2022,estadual,AL,2703007,Ibateguara,Não cristãos,7000,7014,0.998003992015968,cristaos_vs_nao_cristaos
2022,estadual,AL,2703106,Igaci,Cristãos,2533,12115,0.2090796533223277,cristaos_vs_nao_cristaos
2022,estadual,AL,2703106,Igaci,Não cristãos,9582,12115,0.7909203466776723,cristaos_vs_nao_cristaos
2022,estadual,AL,2703205,Igreja Nova,Cristãos,35,11592,0.0030193236714975845,cristaos_vs_nao_cristaos
2022,estadual,AL,2703205,Igreja Nova,Não cristãos,11557,11592,0.9969806763285024,cristaos_vs_nao_cristaos
2022,estadual,AL,2703304,Inhapi,Cristãos,37,8023,0.00461174124392372,cristaos_vs_nao_cristaos
2022,estadual,AL,2703304,Inhapi,Não cristãos,7986,8023,0.9953882587560763,cristaos_vs_nao_cristaos
2022,estadual,AL,2703403,Jacaré Dos Homens,Cristãos,17,3303,0.0051468362095065095,cristaos_vs_nao_cristaos
2022,estadual,AL,2703403,Jacaré Dos Homens,Não cristãos,3286,3303,0.9948531637904935,cristaos_vs_nao_cristaos
2022,estadual,AL,2703502,Jacuípe,Cristãos,3,3912,0.0007668711656441718,cristaos_vs_nao_cristaos
2022,estadual,AL,2703502,Jacuípe,Não cristãos,3909,3912,0.9992331288343558,cristaos_vs_nao_cristaos
2022,estadual,AL,2703601,Japaratinga,Cristãos,10,5071,0.0019719976336028395,cristaos_vs_nao_cristaos
2022,estadual,AL,2703601,Japaratinga,Não cristãos,5061,5071,0.9980280023663972,cristaos_vs_nao_cristaos
2022,estadual,AL,2703700,Jaramataia,Cristãos,385,3447,0.1116913257905425,cristaos_vs_nao_cristaos
2022,estadual,AL,2703700,Jaramataia,Não cristãos,3062,3447,0.8883086742094575,cristaos_vs_nao_cristaos
2022,estadual,AL,2703759,Jequiá Da Praia,Cristãos,30,5702,0.00526131182041389,cristaos_vs_nao_cristaos
2022,estadual,AL,2703759,Jequiá Da Praia,Não cristãos,5672,5702,0.9947386881795861,cristaos_vs_nao_cristaos
2022,estadual,AL,2703809,Joaquim Gomes,Cristãos,13,9361,0.0013887405191753018,cristaos_vs_nao_cristaos
2022,estadual,AL,2703809,Joaquim Gomes,Não cristãos,9348,9361,0.9986112594808247,cristaos_vs_nao_cristaos
2022,estadual,AL,2703908,Jundiá,Cristãos,6,2777,0.0021606049693914295,cristaos_vs_nao_cristaos
2022,estadual,AL,2703908,Jundiá,Não cristãos,2771,2777,0.9978393950306086,cristaos_vs_nao_cristaos
2022,estadual,AL,2704005,Junqueiro,Cristãos,41,13361,0.003068632587381184,cristaos_vs_nao_cristaos
2022,estadual,AL,2704005,Junqueiro,Não cristãos,13320,13361,0.9969313674126188,cristaos_vs_nao_cristaos
2022,estadual,AL,2704104,Lagoa Da Canoa,Cristãos,89,10295,0.008644973288003885,cristaos_vs_nao_cristaos
2022,estadual,AL,2704104,Lagoa Da Canoa,Não cristãos,10206,10295,0.9913550267119962,cristaos_vs_nao_cristaos
2022,estadual,AL,2704203,Limoeiro De Anadia,Cristãos,796,13058,0.06095879920355338,cristaos_vs_nao_cristaos
2022,estadual,AL,2704203,Limoeiro De Anadia,Não cristãos,12262,13058,0.9390412007964466,cristaos_vs_nao_cristaos
2022,estadual,AL,2704302,Maceió,Cristãos,5484,431898,0.012697442451689982,cristaos_vs_nao_cristaos
2022,estadual,AL,2704302,Maceió,Não cristãos,426414,431898,0.98730255754831,cristaos_vs_nao_cristaos
2022,estadual,AL,2704401,Major Isidoro,Cristãos,104,9878,0.010528447054059526,cristaos_vs_nao_cristaos
2022,estadual,AL,2704401,Major Isidoro,Não cristãos,9774,9878,0.9894715529459405,cristaos_vs_nao_cristaos
2022,estadual,AL,2704500,Maragogi,Cristãos,73,14673,0.004975124378109453,cristaos_vs_nao_cristaos
2022,estadual,AL,2704500,Maragogi,Não cristãos,14600,14673,0.9950248756218906,cristaos_vs_nao_cristaos
2022,estadual,AL,2704609,Maravilha,Cristãos,867,5221,0.16606014173529976,cristaos_vs_nao_cristaos
2022,estadual,AL,2704609,Maravilha,Não cristãos,4354,5221,0.8339398582647003,cristaos_vs_nao_cristaos
2022,estadual,AL,2704708,Marechal Deodoro,Cristãos,183,29167,0.006274214008982755,cristaos_vs_nao_cristaos
2022,estadual,AL,2704708,Marechal Deodoro,Não cristãos,28984,29167,0.9937257859910172,cristaos_vs_nao_cristaos
2022,estadual,AL,2704807,Maribondo,Cristãos,65,7050,0.009219858156028368,cristaos_vs_nao_cristaos
2022,estadual,AL,2704807,Maribondo,Não cristãos,6985,7050,0.9907801418439717,cristaos_vs_nao_cristaos
2022,estadual,AL,2704906,Mar Vermelho,Cristãos,19,2518,0.007545671167593328,cristaos_vs_nao_cristaos
2022,estadual,AL,2704906,Mar Vermelho,Não cristãos,2499,2518,0.9924543288324067,cristaos_vs_nao_cristaos
2022,estadual,AL,2705002,Mata Grande,Cristãos,20,10617,0.0018837713101629461,cristaos_vs_nao_cristaos
2022,estadual,AL,2705002,Mata Grande,Não cristãos,10597,10617,0.9981162286898371,cristaos_vs_nao_cristaos
2022,estadual,AL,2705101,Matriz De Camaragibe,Cristãos,26,12104,0.0021480502313284866,cristaos_vs_nao_cristaos
2022,estadual,AL,2705101,Matriz De Camaragibe,Não cristãos,12078,12104,0.9978519497686715,cristaos_vs_nao_cristaos
2022,estadual,AL,2705200,Messias,Cristãos,20,9093,0.002199494116353239,cristaos_vs_nao_cristaos
2022,estadual,AL,2705200,Messias,Não cristãos,9073,9093,0.9978005058836468,cristaos_vs_nao_cristaos
2022,estadual,AL,2705309,Minador Do Negrão,Cristãos,1363,3293,0.4139082903127847,cristaos_vs_nao_cristaos
2022,estadual,AL,2705309,Minador Do Negrão,Não cristãos,1930,3293,0.5860917096872154,cristaos_vs_nao_cristaos
2022,estadual,AL,2705408,Monteirópolis,Cristãos,28,3742,0.0074826296098343134,cristaos_vs_nao_cristaos
2022,estadual,AL,2705408,Monteirópolis,Não cristãos,3714,3742,0.9925173703901656,cristaos_vs_nao_cristaos
2022,estadual,AL,2705507,Murici,Cristãos,49,12537,0.003908431044109436,cristaos_vs_nao_cristaos
2022,estadual,AL,2705507,Murici,Não cristãos,12488,12537,0.9960915689558906,cristaos_vs_nao_cristaos
2022,estadual,AL,2705606,Novo Lino,Cristãos,8,6435,0.0012432012432012432,cristaos_vs_nao_cristaos
2022,estadual,AL,2705606,Novo Lino,Não cristãos,6427,6435,0.9987567987567988,cristaos_vs_nao_cristaos
2022,estadual,AL,2705705,Olho D'Água Das Flores,Cristãos,81,10590,0.00764872521246459,cristaos_vs_nao_cristaos
2022,estadual,AL,2705705,Olho D'Água Das Flores,Não cristãos,10509,10590,0.9923512747875354,cristaos_vs_nao_cristaos
2022,estadual,AL,2705804,Olho D'Água Do Casado,Cristãos,12,4574,0.0026235242675994755,cristaos_vs_nao_cristaos
2022,estadual,AL,2705804,Olho D'Água Do Casado,Não cristãos,4562,4574,0.9973764757324005,cristaos_vs_nao_cristaos
2022,estadual,AL,2705903,Olho D'Água Grande,Cristãos,9,3260,0.0027607361963190185,cristaos_vs_nao_cristaos
2022,estadual,AL,2705903,Olho D'Água Grande,Não cristãos,3251,3260,0.997239263803681,cristaos_vs_nao_cristaos
2022,estadual,AL,2706000,Olivença,Cristãos,12,6467,0.001855574454925004,cristaos_vs_nao_cristaos
2022,estadual,AL,2706000,Olivença,Não cristãos,6455,6467,0.998144425545075,cristaos_vs_nao_cristaos
2022,estadual,AL,2706109,Ouro Branco,Cristãos,49,6257,0.007831229023493686,cristaos_vs_nao_cristaos
2022,estadual,AL,2706109,Ouro Branco,Não cristãos,6208,6257,0.9921687709765064,cristaos_vs_nao_cristaos
2022,estadual,AL,2706208,Palestina,Cristãos,8,3002,0.002664890073284477,cristaos_vs_nao_cristaos
2022,estadual,AL,2706208,Palestina,Não cristãos,2994,3002,0.9973351099267155,cristaos_vs_nao_cristaos
2022,estadual,AL,2706307,Palmeira Dos Índios,Cristãos,6067,36665,0.1654711577798991,cristaos_vs_nao_cristaos
2022,estadual,AL,2706307,Palmeira Dos Índios,Não cristãos,30598,36665,0.8345288422201009,cristaos_vs_nao_cristaos
2022,estadual,AL,2706406,Pão De Açúcar,Cristãos,991,12347,0.08026241192192435,cristaos_vs_nao_cristaos
2022,estadual,AL,2706406,Pão De Açúcar,Não cristãos,11356,12347,0.9197375880780756,cristaos_vs_nao_cristaos
2022,estadual,AL,2706422,Pariconha,Cristãos,17,5727,0.002968395320412083,cristaos_vs_nao_cristaos
2022,estadual,AL,2706422,Pariconha,Não cristãos,5710,5727,0.997031604679588,cristaos_vs_nao_cristaos
2022,estadual,AL,2706448,Paripueira,Cristãos,24,8025,0.0029906542056074765,cristaos_vs_nao_cristaos
2022,estadual,AL,2706448,Paripueira,Não cristãos,8001,8025,0.9970093457943925,cristaos_vs_nao_cristaos
2022,estadual,AL,2706505,Passo De Camaragibe,Cristãos,21,8308,0.0025276841598459317,cristaos_vs_nao_cristaos
2022,estadual,AL,2706505,Passo De Camaragibe,Não cristãos,8287,8308,0.9974723158401541,cristaos_vs_nao_cristaos
2022,estadual,AL,2706604,Paulo Jacinto,Cristãos,32,4378,0.007309273640931932,cristaos_vs_nao_cristaos
2022,estadual,AL,2706604,Paulo Jacinto,Não cristãos,4346,4378,0.9926907263590681,cristaos_vs_nao_cristaos
2022,estadual,AL,2706703,Penedo,Cristãos,55,27995,0.0019646365422396855,cristaos_vs_nao_cristaos
2022,estadual,AL,2706703,Penedo,Não cristãos,27940,27995,0.9980353634577603,cristaos_vs_nao_cristaos
2022,estadual,AL,2706802,Piaçabuçu,Cristãos,21,8969,0.0023413981491805106,cristaos_vs_nao_cristaos
2022,estadual,AL,2706802,Piaçabuçu,Não cristãos,8948,8969,0.9976586018508194,cristaos_vs_nao_cristaos
2022,estadual,AL,2706901,Pilar,Cristãos,98,18844,0.005200594353640416,cristaos_vs_nao_cristaos
2022,estadual,AL,2706901,Pilar,Não cristãos,18746,18844,0.9947994056463596,cristaos_vs_nao_cristaos
2022,estadual,AL,2707008,Pindoba,Cristãos,3,1900,0.0015789473684210526,cristaos_vs_nao_cristaos
2022,estadual,AL,2707008,Pindoba,Não cristãos,1897,1900,0.998421052631579,cristaos_vs_nao_cristaos
2022,estadual,AL,2707107,Piranhas,Cristãos,37,11772,0.0031430513081889227,cristaos_vs_nao_cristaos
2022,estadual,AL,2707107,Piranhas,Não cristãos,11735,11772,0.9968569486918111,cristaos_vs_nao_cristaos
2022,estadual,AL,2707206,Poço Das Trincheiras,Cristãos,948,7022,0.1350042722870977,cristaos_vs_nao_cristaos
2022,estadual,AL,2707206,Poço Das Trincheiras,Não cristãos,6074,7022,0.8649957277129023,cristaos_vs_nao_cristaos
2022,estadual,AL,2707305,Porto Calvo,Cristãos,26,13859,0.00187603723212353,cristaos_vs_nao_cristaos
2022,estadual,AL,2707305,Porto Calvo,Não cristãos,13833,13859,0.9981239627678765,cristaos_vs_nao_cristaos
2022,estadual,AL,2707404,Porto De Pedras,Cristãos,10,4814,0.002077274615704196,cristaos_vs_nao_cristaos
2022,estadual,AL,2707404,Porto De Pedras,Não cristãos,4804,4814,0.9979227253842958,cristaos_vs_nao_cristaos
2022,estadual,AL,2707503,Porto Real Do Colégio,Cristãos,56,10964,0.005107624954396206,cristaos_vs_nao_cristaos
2022,estadual,AL,2707503,Porto Real Do Colégio,Não cristãos,10908,10964,0.9948923750456038,cristaos_vs_nao_cristaos
2022,estadual,AL,2707602,Quebrangulo,Cristãos,63,6704,0.009397374701670645,cristaos_vs_nao_cristaos
2022,estadual,AL,2707602,Quebrangulo,Não cristãos,6641,6704,0.9906026252983293,cristaos_vs_nao_cristaos
2022,estadual,AL,2707701,Rio Largo,Cristãos,161,44570,0.0036122952658739064,cristaos_vs_nao_cristaos
2022,estadual,AL,2707701,Rio Largo,Não cristãos,44409,44570,0.9963877047341261,cristaos_vs_nao_cristaos
2022,estadual,AL,2707800,Roteiro,Cristãos,443,3741,0.11841753541833734,cristaos_vs_nao_cristaos
2022,estadual,AL,2707800,Roteiro,Não cristãos,3298,3741,0.8815824645816627,cristaos_vs_nao_cristaos
2022,estadual,AL,2707909,Santa Luzia Do Norte,Cristãos,39,4525,0.00861878453038674,cristaos_vs_nao_cristaos
2022,estadual,AL,2707909,Santa Luzia Do Norte,Não cristãos,4486,4525,0.9913812154696132,cristaos_vs_nao_cristaos
2022,estadual,AL,2708006,Santana Do Ipanema,Cristãos,524,21390,0.024497428705002336,cristaos_vs_nao_cristaos
2022,estadual,AL,2708006,Santana Do Ipanema,Não cristãos,20866,21390,0.9755025712949976,cristaos_vs_nao_cristaos
2022,estadual,AL,2708105,Santana Do Mundaú,Cristãos,10,5599,0.001786033220217896,cristaos_vs_nao_cristaos
2022,estadual,AL,2708105,Santana Do Mundaú,Não cristãos,5589,5599,0.9982139667797821,cristaos_vs_nao_cristaos
2022,estadual,AL,2708204,São Brás,Cristãos,4,4658,0.0008587376556462001,cristaos_vs_nao_cristaos
2022,estadual,AL,2708204,São Brás,Não cristãos,4654,4658,0.9991412623443539,cristaos_vs_nao_cristaos
2022,estadual,AL,2708303,São José Da Laje,Cristãos,636,10817,0.058796339095867615,cristaos_vs_nao_cristaos
2022,estadual,AL,2708303,São José Da Laje,Não cristãos,10181,10817,0.9412036609041324,cristaos_vs_nao_cristaos
2022,estadual,AL,2708402,São José Da Tapera,Cristãos,19,12866,0.001476760453909529,cristaos_vs_nao_cristaos
2022,estadual,AL,2708402,São José Da Tapera,Não cristãos,12847,12866,0.9985232395460905,cristaos_vs_nao_cristaos
2022,estadual,AL,2708501,São Luís Do Quitunde,Cristãos,30,15027,0.0019964064683569574,cristaos_vs_nao_cristaos
2022,estadual,AL,2708501,São Luís Do Quitunde,Não cristãos,14997,15027,0.998003593531643,cristaos_vs_nao_cristaos
2022,estadual,AL,2708600,São Miguel Dos Campos,Cristãos,299,29222,0.010232016973513107,cristaos_vs_nao_cristaos
2022,estadual,AL,2708600,São Miguel Dos Campos,Não cristãos,28923,29222,0.9897679830264869,cristaos_vs_nao_cristaos
2022,estadual,AL,2708709,São Miguel Dos Milagres,Cristãos,6,4850,0.0012371134020618556,cristaos_vs_nao_cristaos
2022,estadual,AL,2708709,São Miguel Dos Milagres,Não cristãos,4844,4850,0.9987628865979381,cristaos_vs_nao_cristaos
2022,estadual,AL,2708808,São Sebastião,Cristãos,105,16784,0.006255958055290753,cristaos_vs_nao_cristaos
